1 41 169 2 20
1 40 168 2 21
1 39 167 2 22
1 38 166 2 23
1 37 165 2 24
1 36 164 2 25
1 35 163 2 26
1 34 162 2 27
1 33 161 2 28
1 32 160 2 29
1 30 158 2 30
1 29 157 2 31
1 28 156 2 32
1 27 155 2 33
1 26 154 2 34
1 25 153 2 35
1 24 152 2 36
1 23 151 2 37
1 22 150 2 38
1 21 149 2 39
1 20 148 2 40
1 19 147 2 41
1 18 146 2 42
1 17 145 2 43
1 16 144 2 44
1 14 142 2 45
1 31 159 2 46
0 79 95 2 47
1 11 139 2 48
1 10 138 2 49
1 9 137 2 50
1 8 136 2 51
1 7 135 2 52
1 6 134 2 53
1 5 133 2 54
1 4 132 2 55
1 3 131 2 56
1 2 130 2 57
1 1 129 2 58
1 0 128 2 59
3 28 412 2 60
3 27 411 2 61
3 26 410 2 62
3 25 409 2 63
3 24 408 2 64
3 23 407 2 65
3 22 406 2 66
3 21 405 2 67
3 20 404 2 68
3 19 403 2 69
3 18 402 2 70
3 17 401 2 71
3 16 400 2 72
3 44 428 2 73
3 43 427 2 74
3 42 426 2 75
3 41 425 2 76
3 40 424 2 77
3 39 423 2 78
3 38 422 2 79
3 37 421 2 80
3 36 420 2 81
3 35 419 2 82
3 34 418 2 83
3 33 417 2 84
3 32 416 2 85
3 31 415 2 86
3 30 414 2 87
3 29 413 2 88
3 55 439 2 89
3 54 438 2 90
3 53 437 2 91
3 52 436 2 92
3 51 435 2 93
3 50 434 2 94
3 49 433 2 95
3 48 432 2 96
3 47 431 2 97
3 46 430 2 98
3 45 429 2 99
0 62 62 3 0
0 31 31 3 1
0 63 63 3 2
0 59 59 3 3
0 58 58 3 4
0 57 57 3 5
0 56 56 3 6
0 55 55 3 7
0 54 54 3 8
0 53 53 3 9
0 52 52 3 10
0 51 51 3 11
0 50 50 3 12
0 47 47 3 13
0 16 16 3 14
0 14 14 3 15
0 13 13 3 16
0 12 12 3 17
0 11 11 3 18
0 10 10 3 19
0 9 9 3 20
0 8 8 3 21
0 7 7 3 22
0 6 6 3 23
0 5 5 3 24
0 4 4 3 25
0 3 3 3 26
0 2 2 3 27
0 1 1 3 28
0 0 0 3 29
0 33 33 3 30
0 32 32 3 31
0 30 30 3 32
0 29 29 3 33
0 28 28 3 34
0 27 27 3 35
0 26 26 3 36
0 25 25 3 37
0 24 24 3 38
0 23 23 3 39
0 22 22 3 40
0 21 21 3 41
0 20 20 3 42
0 19 19 3 43
0 18 18 3 44
0 17 17 3 45
0 48 48 3 46
0 46 46 3 47
0 45 45 3 48
0 44 44 3 49
0 43 43 3 50
0 42 42 3 51
0 41 41 3 52
0 40 40 3 53
0 39 39 3 54
0 38 38 3 55
0 37 37 3 56
0 36 36 3 57
0 35 35 3 58
0 34 34 3 59
2 96 352 3 60
2 97 353 3 61
2 98 354 3 62
2 99 355 3 63
2 100 356 3 64
2 101 357 3 65
2 102 358 3 66
2 103 359 3 67
2 104 360 3 68
2 105 361 3 69
2 106 362 3 70
2 107 363 3 71
2 108 364 3 72
2 109 365 3 73
2 110 366 3 74
2 111 367 3 75
2 112 368 3 76
2 113 369 3 77
2 114 370 3 78
2 115 371 3 79
2 116 372 3 80
2 117 373 3 81
2 118 374 3 82
2 119 375 3 83
2 120 376 3 84
2 121 377 3 85
2 122 378 3 86
2 123 379 3 87
2 124 380 3 88
2 125 381 3 89
2 126 382 3 90
2 127 383 3 91
3 0 384 3 92
3 1 385 3 93
3 2 386 3 94
3 3 387 3 95
3 4 388 3 96
3 5 389 3 97
3 6 390 3 98
3 7 391 3 99
3 64 448 4 0
3 65 449 4 1
3 66 450 4 2
3 67 451 4 3
3 68 452 4 4
3 69 453 4 5
3 70 454 4 6
3 71 455 4 7
3 72 456 4 8
3 73 457 4 9
3 74 458 4 10
3 75 459 4 11
3 76 460 4 12
3 77 461 4 13
3 78 462 4 14
3 80 464 4 15
3 81 465 4 16
3 82 466 4 17
3 83 467 4 18
3 84 468 4 19
3 85 469 4 20
3 86 470 4 21
3 87 471 4 22
3 88 472 4 23
3 89 473 4 24
3 90 474 4 25
3 91 475 4 26
3 92 476 4 27
3 93 477 4 28
3 94 478 4 29
3 96 480 4 30
3 97 481 4 31
3 98 482 4 32
3 99 483 4 33
3 100 484 4 34
3 101 485 4 35
3 102 486 4 36
3 103 487 4 37
3 104 488 4 38
3 105 489 4 39
3 106 490 4 40
3 107 491 4 41
3 108 492 4 42
3 109 493 4 43
3 110 494 4 44
3 112 496 4 45
3 113 497 4 46
3 114 498 4 47
3 115 499 4 48
3 116 500 4 49
3 117 501 4 50
3 118 502 4 51
3 119 503 4 52
3 120 504 4 53
3 121 505 4 54
3 122 506 4 55
3 123 507 4 56
3 124 508 4 57
3 125 509 4 58
3 126 510 4 59
4 8 520 4 60
4 9 521 4 61
4 10 522 4 62
4 11 523 4 63
4 12 524 4 64
4 13 525 4 65
4 14 526 4 66
4 15 527 4 67
4 16 528 4 68
4 17 529 4 69
4 18 530 4 70
4 19 531 4 71
4 20 532 4 72
4 21 533 4 73
4 22 534 4 74
4 23 535 4 75
4 24 536 4 76
4 25 537 4 77
4 26 538 4 78
4 27 539 4 79
4 28 540 4 80
4 29 541 4 81
4 30 542 4 82
4 31 543 4 83
4 4 516 4 84
4 33 545 4 85
4 34 546 4 86
4 35 547 4 87
4 5 517 4 88
4 37 549 4 89
4 38 550 4 90
4 39 551 4 91
4 40 552 4 92
4 41 553 4 93
4 42 554 4 94
4 43 555 4 95
4 44 556 4 96
4 45 557 4 97
4 46 558 4 98
4 47 559 4 99
