12 13 397 2 80
12 12 396 2 81
12 11 395 2 82
12 10 394 2 83
12 9 393 2 84
12 8 392 2 85
12 7 391 2 86
12 6 390 2 87
12 5 389 2 88
12 31 415 2 89
12 30 414 2 90
12 29 413 2 91
12 28 412 2 92
12 27 411 2 93
12 26 410 2 94
12 25 409 2 95
12 24 408 2 96
12 23 407 2 97
12 22 406 2 98
12 21 405 2 99
1 30 62 3 0
0 31 31 3 1
1 31 63 3 2
1 27 59 3 3
1 26 58 3 4
1 25 57 3 5
1 24 56 3 6
1 23 55 3 7
1 22 54 3 8
1 21 53 3 9
1 20 52 3 10
1 19 51 3 11
1 18 50 3 12
1 15 47 3 13
0 16 16 3 14
0 14 14 3 15
0 13 13 3 16
0 12 12 3 17
0 11 11 3 18
0 10 10 3 19
0 9 9 3 20
0 8 8 3 21
0 7 7 3 22
0 6 6 3 23
0 5 5 3 24
0 4 4 3 25
0 3 3 3 26
0 2 2 3 27
0 1 1 3 28
0 0 0 3 29
1 1 33 3 30
1 0 32 3 31
0 30 30 3 32
0 29 29 3 33
0 28 28 3 34
0 27 27 3 35
0 26 26 3 36
0 25 25 3 37
0 24 24 3 38
0 23 23 3 39
0 22 22 3 40
0 21 21 3 41
0 20 20 3 42
0 19 19 3 43
0 18 18 3 44
0 17 17 3 45
1 16 48 3 46
1 14 46 3 47
1 13 45 3 48
1 12 44 3 49
1 11 43 3 50
1 10 42 3 51
1 9 41 3 52
1 8 40 3 53
1 7 39 3 54
1 6 38 3 55
1 5 37 3 56
1 4 36 3 57
1 3 35 3 58
1 2 34 3 59
10 16 336 3 60
10 17 337 3 61
10 18 338 3 62
10 19 339 3 63
10 20 340 3 64
10 21 341 3 65
10 22 342 3 66
10 23 343 3 67
10 24 344 3 68
10 25 345 3 69
10 26 346 3 70
10 27 347 3 71
10 28 348 3 72
10 29 349 3 73
10 30 350 3 74
10 31 351 3 75
11 0 352 3 76
11 1 353 3 77
11 2 354 3 78
11 3 355 3 79
11 4 356 3 80
11 5 357 3 81
11 6 358 3 82
11 7 359 3 83
11 8 360 3 84
11 9 361 3 85
11 10 362 3 86
11 11 363 3 87
11 12 364 3 88
11 13 365 3 89
11 14 366 3 90
11 15 367 3 91
11 16 368 3 92
11 17 369 3 93
11 18 370 3 94
11 19 371 3 95
11 20 372 3 96
11 21 373 3 97
11 22 374 3 98
11 23 375 3 99
15 0 480 4 0
15 1 481 4 1
15 2 482 4 2
15 3 483 4 3
15 4 484 4 4
15 5 485 4 5
15 6 486 4 6
15 7 487 4 7
15 8 488 4 8
15 9 489 4 9
15 10 490 4 10
15 11 491 4 11
15 12 492 4 12
15 13 493 4 13
15 14 494 4 14
15 16 496 4 15
15 17 497 4 16
15 18 498 4 17
15 19 499 4 18
15 20 500 4 19
15 21 501 4 20
15 22 502 4 21
15 23 503 4 22
15 24 504 4 23
15 25 505 4 24
15 26 506 4 25
15 27 507 4 26
15 28 508 4 27
15 29 509 4 28
15 30 510 4 29
16 0 512 4 30
16 1 513 4 31
16 2 514 4 32
16 3 515 4 33
16 4 516 4 34
16 5 517 4 35
16 6 518 4 36
16 7 519 4 37
16 8 520 4 38
16 9 521 4 39
16 10 522 4 40
16 11 523 4 41
16 12 524 4 42
16 13 525 4 43
16 14 526 4 44
16 16 528 4 45
16 17 529 4 46
16 18 530 4 47
16 19 531 4 48
16 20 532 4 49
16 21 533 4 50
16 22 534 4 51
16 23 535 4 52
16 24 536 4 53
16 25 537 4 54
16 26 538 4 55
16 27 539 4 56
16 28 540 4 57
16 29 541 4 58
16 30 542 4 59
7 8 232 4 60
7 9 233 4 61
7 10 234 4 62
7 11 235 4 63
7 12 236 4 64
7 13 237 4 65
7 14 238 4 66
7 15 239 4 67
7 16 240 4 68
7 17 241 4 69
7 18 242 4 70
7 19 243 4 71
7 20 244 4 72
7 21 245 4 73
7 22 246 4 74
7 23 247 4 75
7 24 248 4 76
7 25 249 4 77
7 26 250 4 78
7 27 251 4 79
7 28 252 4 80
7 29 253 4 81
7 30 254 4 82
7 31 255 4 83
7 4 228 4 84
8 1 257 4 85
8 2 258 4 86
8 3 259 4 87
7 5 229 4 88
8 5 261 4 89
8 6 262 4 90
8 7 263 4 91
8 8 264 4 92
8 9 265 4 93
8 10 266 4 94
8 11 267 4 95
8 12 268 4 96
8 13 269 4 97
8 14 270 4 98
8 15 271 4 99
