0	0	-4.88221
0	1	0.802949
0	2	-1.3851
0	3	1.38513
0	4	1.56948
0	5	0.414859
0	6	-2.457
0	7	-1.88515
0	8	2.24312
0	9	-0.694398
0	10	-3.73923
0	11	1.85418
0	12	-2.09516
0	13	-0.553578
0	14	-1.94617
0	15	3.28498
0	16	-7.12253
0	17	12.8831
0	18	-6.25136
0	19	-0.52467
0	20	-2.45192
0	21	3.7796
0	22	-2.44248
0	23	5.82477
0	24	-1.93405
0	25	-2.59405
0	26	-3.33406
0	27	3.15401
0	28	-2.59047
0	29	1.33984
0	30	-6.38724
0	31	24.994
0	32	7.3107
0	33	-2.91605
0	34	-1.40494
0	35	0.205089
0	36	-1.74682
0	37	-0.770184
0	38	5.34634
0	39	-7.00541
0	40	6.40804
0	41	-0.455454
0	42	-1.47539
0	43	0.288156
0	44	-2.34833
0	45	-0.928896
0	46	-1.3303
0	47	3.66993
0	48	-4.9326
0	49	-1.08028
0	50	-0.642244
0	51	-3.47797
0	52	6.34954
0	53	-0.974828
0	54	-1.52125
0	55	5.15665
0	56	-4.8999
0	57	-5.45034
0	58	2.76993
0	59	0.633665
0	60	0.0581984
0	61	-0.823339
0	62	0.448413
0	63	0.0185671
0	64	0.75174
0	65	-0.13329
0	66	1.40345
0	67	0.750862
0	68	1.04597
0	69	0.785792
0	70	0.734536
0	71	0.441429
0	72	0.431065
0	73	-0.0215436
0	74	0.763552
0	75	0.65875
0	76	0.742929
0	77	0.369632
0	78	1.23109
0	79	0.101207
0	80	0.856436
0	81	1.08823
0	82	-0.402614
0	83	1.05011
0	84	0.367622
0	85	0.381034
0	86	0.0374749
0	87	0.359313
0	88	0.443504
0	89	0.345014
0	90	1.78046
0	91	0.37453
0	92	1.41212
0	93	1.68318
0	94	0.321501
0	95	0.360761
0	96	0.28459
0	97	0.850516
0	98	0.532505
0	99	1.11497
1	0	1.24036
1	1	-0.0525311
1	2	-2.51455
1	3	-0.482179
1	4	-0.667704
1	5	-2.24885
1	6	-0.353626
1	7	2.53424
1	8	-4.05431
1	9	0.0582508
1	10	-0.895171
1	11	-1.41974
1	12	0.92734
1	13	2.52044
1	14	-4.21098
1	15	3.52292
1	16	-0.282639
1	17	-2.09668
1	18	-5.32458
1	19	2.42701
1	20	-0.632097
1	21	-1.28432
1	22	-1.06187
1	23	5.49844
1	24	-5.66497
1	25	2.20949
1	26	-3.54101
1	27	-0.493845
1	28	-13.6402
1	29	-22.0978
1	30	4.47361
1	31	-7.26596
1	32	-0.511526
1	33	-3.81014
1	34	-2.50517
1	35	4.68517
1	36	0.189795
1	37	-4.2564
1	38	2.20949
1	39	0.883313
1	40	-5.61113
1	41	0.671245
1	42	-0.94729
1	43	3.17871
1	44	-4.79401
1	45	-2.797
1	46	0.973413
1	47	0.979756
1	48	-0.270038
1	49	-0.0687975
1	50	-0.415673
1	51	0.875575
1	52	-1.46841
1	53	3.16701
1	54	-2.56753
1	55	-0.0148911
1	56	0.700596
1	57	-0.155397
1	58	-0.755662
1	59	1.27676
1	60	-0.0365404
1	61	0.332574
1	62	0.0548522
1	63	0.627504
1	64	-0.64628
1	65	0.545795
1	66	0.904939
1	67	-0.811973
