0	0	0.916137	-27.2277
0	1	0.87164	-29.7409
0	2	0.867032	-15.7928
0	3	0.902385	-25.3161
0	4	0.857318	-42.858
0	5	0.882851	-17.1364
0	6	0.869057	-45.2754
0	7	0.878865	-42.9267
0	8	0.876171	-13.7636
0	9	0.88412	-53.8591
0	10	0.83669	-41.5607
0	11	0.854029	-24.6146
0	12	0.850867	-28.7452
0	13	0.851938	-7.00745
0	14	0.82023	-57.3225
0	15	0.883093	-55.4258
0	16	0.877908	-18.0096
0	17	0.907955	-22.1404
0	18	0.888863	-10.387
0	19	0.906705	-24.0599
0	20	0.891194	-31.4222
0	21	0.90726	-5.50335
0	22	0.875429	-31.9999
0	23	0.852439	-37.9093
0	24	0.878074	-28.0012
0	25	0.908001	-30.7882
0	26	0.927359	-5.69175
0	27	0.889134	-27.822
0	28	0.91546	-6.86685
0	29	0.877778	-32.6572
0	30	0.939114	-17.7709
0	31	0.91875	11.2309
0	32	0.950779	-27.6463
0	33	0.911811	-16.0078
0	34	0.964297	-34.0733
0	35	0.932688	-23.3942
0	36	0.917521	-4.46087
0	37	0.916179	-33.8451
0	38	0.991701	-23.9313
0	39	1.01413	-37.333
0	40	0.92828	-31.6455
0	41	0.934473	-9.77425
0	42	0.926063	-20.8035
0	43	0.923303	-5.78265
0	44	0.903843	-0.83362
0	45	0.928878	-49.9828
0	46	0.857318	-40.0438
0	47	0.907803	-34.4417
0	48	0.866983	-41.868
0	49	0.874741	-13.0941
0	50	0.883024	-27.7448
0	51	0.92881	-32.9766
0	52	0.902113	-30.5466
0	53	0.926385	-34.6827
0	54	0.848	-8.89235
0	55	0.853476	-23.3703
0	56	0.860319	-13.8223
0	57	0.887774	-46.6583
0	58	0.891898	-47.9019
0	59	0.907884	-19.0222
0	60	0.823346	-16.0703
0	61	0.838192	-31.1981
0	62	0.8321	-26.0897
0	63	0.930446	2.02645
0	64	0.895794	-36.5432
0	65	0.907146	-56.2519
0	66	0.911601	-44.5748
0	67	0.863472	-58.8408
0	68	0.906606	-8.53712
0	69	0.898788	7.41294
0	70	0.901557	-6.20165
0	71	0.869204	-27.2491
0	72	0.853391	-34.4867
0	73	0.852558	-27.6202
0	74	0.863758	-25.9601
0	75	0.879095	-24.0672
0	76	0.866441	-24.3597
0	77	0.865827	-27.4828
0	78	0.845355	-23.6855
0	79	0.909612	-22.0761
0	80	0.917716	-34.4461
0	81	0.918403	-35.7395
0	82	0.895788	-28.5693
0	83	0.864119	-35.2641
0	84	0.853774	-33.0978
0	85	0.85017	-26.546
0	86	0.853306	-33.9547
0	87	0.852737	-25.5013
0	88	0.869082	-35.2431
0	89	0.876051	-31.5401
0	90	0.864438	-39.9734
0	91	0.857554	-34.1216
0	92	0.852855	-16.2295
0	93	0.859246	-22.0556
0	94	0.929196	-34.0377
0	95	0.932506	-37.7041
0	96	0.884426	-34.9353
0	97	0.888782	-39.6522
0	98	0.90126	-19.3987
0	99	0.904914	-35.9863
1	0	0.874177	-25.3413
1	1	0.879294	-35.1055
1	2	0.863741	-39.502
1	3	0.884514	-36.2307
1	4	0.859697	-33.7394
1	5	0.882323	-38.0837
1	6	0.911256	-46.5288
1	7	0.873619	-40.989
1	8	0.842029	-18.4197
1	9	0.871496	-36.9892
1	10	0.912021	-28.7832
1	11	0.859188	-37.0834
1	12	0.851878	-37.3311
1	13	0.834225	-34.364
1	14	0.843167	-33.0921
1	15	0.853774	-35.0058
1	16	0.834698	-32.2583
1	17	0.848255	-33.4955
1	18	0.872288	-36.4828
1	19	0.803784	-37.5294
1	20	0.86972	-33.6318
1	21	0.808446	-30.8296
1	22	2.66943	-34.6323
1	23	0.818252	-20.9494
1	24	0.860318	-27.7167
1	25	0.830357	-30.52
1	26	0.835941	-21.6757
1	27	2.64087	-22.2073
1	28	2.64953	-11.9589
1	29	0.886443	-24.9139
1	30	0.892921	23.1897
1	31	0.922862	-47.0028
1	32	0.88909	-7.94568
1	33	0.853155	-18.6935
1	34	0.861643	-5.89735
