0	0.28787	-202.738
1	0.292536	-200.356
2	0.28505	-204.132
3	0.285758	-203.028
4	0.290497	-203.259
5	0.289348	-201.379
6	0.294824	-200.336
7	0.28556	-204.546
8	0.289894	-202.247
9	0.292434	-201.04
10	0.286472	-202.686
11	0.285776	-203.317
12	0.285203	-202.761
13	0.289389	-200.716
14	0.289134	-213.212
15	0.292663	-210.959
16	0.294533	-211.314
17	0.288882	-213.726
18	0.2881	-215.27
19	0.291804	-209.617
20	0.293323	-212.755
21	0.288615	-214.749
22	0.292367	-212.553
23	0.284453	-213.79
24	0.291716	-211.496
25	0.293247	-211.848
26	0.293851	-207.934
27	0.286431	-214.377
28	0.295382	-198.945
29	0.289505	-199.198
30	0.295981	-199.232
31	0.293539	-198.324
32	0.293447	-200.546
33	0.290873	-200.403
34	0.294756	-198.866
35	0.293162	-200.124
36	0.295251	-199.397
37	0.294561	-198.744
38	0.293491	-200.008
39	0.2929	-199.634
40	0.294108	-196.957
41	0.295468	-197.858
42	0.291788	-202.682
43	0.285969	-204.203
44	0.292129	-205.281
45	0.29403	-199.125
46	0.294367	-205.191
47	0.291846	-201.972
48	0.293111	-199.937
49	0.295566	-200.206
50	-2.98771e+06	520
51	0.292934	-205.71
52	0.29556	-203.171
53	0.291353	-200.467
54	0.290913	-205.183
55	0.295057	-203.98
56	0.305847	-196.6
57	0.300529	-197.262
58	0.304996	-196.922
59	0.310585	-195.786
60	-2.98771e+06	520
61	0.307494	-197.261
62	0.304717	-197.488
63	0.307467	-197.487
64	0.310448	-198.383
65	0.299695	-198.807
66	0.302504	-197.358
67	0.301205	-197.07
68	0.310248	-196.417
69	0.298419	-196.964
70	0.303451	-197.899
71	0.313659	-197.182
72	-2.98771e+06	520
73	0.295999	-200.215
74	0.299421	-197.337
75	0.313682	-197.218
76	0.304275	-201.679
77	0.303735	-199.497
78	0.31143	-199.301
79	0.311455	-202.167
80	0.306652	-198.167
81	0.305112	-201.58
82	0.296364	-197.048
83	0.301372	-199.807
