425.91	4364.3	197.936	0.00376866
429.944	4334.2	199.51	0.00290358
428.997	4339.27	201.103	0.00317523
429.998	4307.63	195.664	0.00190698
396.2	4400.53	200.277	0.00393869
397.265	4335.22	195.609	0.00154404
395.861	4355.77	200.576	0.00203863
427.698	4320.95	200.805	0.00217898
428.259	4305.65	201.626	0.00173538
394.387	4353.16	198.708	0.00211174
385.634	4393.86	199.433	0.00305303
380.054	4362.99	201.588	0.00193013
427.453	4318.43	201.993	0.00177171
429.891	4309.33	184.138	0.00172289
428.75	4311.38	197.949	0.000847107
387.772	4339.64	199.663	0.00134396
399.2	4341.32	197.109	0.00163337
426.877	4329.69	199.653	0.00215603
393.885	4330.11	198.132	0.00111217
381.332	4352.29	190.057	0.00138238
429.778	4327.38	197.347	0.00227656
428.977	4408.81	202.107	0.00457125
411.092	4322.84	197.548	0.00136306
424.4	4319.57	202.836	0.00186623
402.631	4351.18	195.948	0.00204459
426.358	4358.69	201.996	0.00332173
385.149	4399.12	197.792	0.00298973
413.923	4367.19	197.904	0.00296395
429.563	4287.88	189.221	0.0017504
417.174	4325.04	172.576	0.00166908
390.431	4352.86	187.186	0.00166041
398.717	4371.35	195.048	0.00256159
389.625	4373.1	200.441	0.00232887
425.253	4327	199.395	0.00190423
418.334	4359.35	193.683	0.00250439
426.476	4345.62	197.699	0.00291034
423.567	4332.84	198.468	0.00226158
425.163	4344.17	201.934	0.00286872
383.057	4383.98	198.747	0.00271771
416.571	4354.38	199.164	0.00286522
420.18	4384.51	195.211	0.00394709
426.399	4382.43	195.863	0.00383906
409.116	4344.68	196.913	0.00220439
423.851	4307.99	201.918	0.00141755
426.974	4317.59	203.622	0.00189818
414.74	4338.35	196.293	0.00221
422.172	4307.14	204.273	0.00128368
389.672	4349.49	199.813	0.00154544
429.905	4312.82	194.496	0.001777
419.393	4336.6	203.293	0.00235824
4650	1500	0	0.5
418.926	4311.69	203.808	0.00138898
427.652	4375.38	197.127	0.00422518
416.389	4331.51	202.433	0.00210155
380.342	4351.09	202.962	0.00107519
429.94	4328.27	200.313	0.00260265
424.597	4360.99	199.532	0.00379722
395.93	4366.17	197.165	0.0031611
381.085	4373.15	197.903	0.00283001
427.52	4366.78	199.629	0.00414545
4650	1500	0	0.5
390.466	4371.83	199.331	0.00293415
399.118	4370.57	203.681	0.000291193
382.038	4340.2	203.219	0.00145091
416.64	4320.18	201.806	0.00207107
392.764	4341.42	200.81	0.00182405
427.49	4334.9	199.338	0.00293885
428.825	4322.82	200.4	0.00264815
397.912	4400.35	196.352	0.00405488
388.136	4355.94	201.985	0.0021737
429.558	4334.49	201.517	0.00274772
391.637	4355.37	200.841	0.00245262
4650	1500	0	0.5
414.196	4358.33	200.172	0.00349244
429.984	4348.03	199.862	0.00337056
417.732	4393.79	220.728	0.00492526
413.712	4364.5	196.897	0.0035789
426.065	4351.35	203.37	0.00343513
381.017	4409.15	194.779	0.00386736
387.594	4374.77	201.41	0.00276047
429.93	4340.14	200.341	0.00304413
428.873	4383.04	197.77	0.00456354
421.711	4346.42	202.047	0.00294303
423.845	4356.4	201.205	0.00337806
