21627.6	-306032	-94.5669	1.44296
21626.4	-218225	-83.0124	1.40738
21629.5	-216301	-80.9211	1.40683
21630.1	-110176	-65.9595	1.31595
21626	-298350	-89.0903	1.44303
21627.2	-75080.3	-67.6264	1.2378
21624.7	-101120	-68.2186	1.29468
21628.6	-155325	-81.2193	1.35031
21628.8	-121389	-69.2858	1.32642
21629.4	-57246	-63.129	1.18193
21617.8	-113404	-79.7467	1.27239
21628.6	-176786	-81.9588	1.37224
21624.2	-125544	-75.4057	1.31384
21631.4	-48858.3	-59.0347	1.17783
21613.9	-37766.2	-49.7461	1.1308
21631.1	-70281.7	-64.1208	1.22788
21624.9	-218161	-82.9035	1.41778
21624.5	-80541.8	-71.8572	1.21612
21634.1	-133441	-72.624	1.34579
21631.9	-102734	-76.1904	1.28774
21625.5	-480165	-105.402	1.51298
21616.6	-434246	-119.561	1.45764
21632.7	-55124.4	-53.1336	1.19493
21628	-226192	-83.3817	1.40956
21631.3	-107625	-70.0991	1.28967
21631.8	-462306	-98.4694	1.51512
21624.6	-339531	-95.756	1.45707
21622.7	-536858	-90.6222	1.55783
21634.3	-31270.8	-56.2713	1.07834
21632.9	-51740	-57.8377	1.1827
21630.5	-78087.2	-66.915	1.23817
21626.6	-329116	-94.9427	1.4517
21635.6	-294992	-96.8361	1.43637
21635	-128146	-76.6829	1.31705
21628.4	-115288	-81.3423	1.28258
21632.8	-207840	-83.9014	1.40021
21636.9	-51817.3	-56.3268	1.18389
21632.1	-351733	-94.3604	1.4692
21630.6	-194293	-82.8499	1.37844
21635	-199412	-84.2964	1.38971
21627.6	-332136	-96.2374	1.45726
21626.6	-334460	-98.5208	1.45439
21635.5	-176023	-86.1201	1.35862
21637.3	-90292.4	-68.0992	1.26086
21634.1	-288191	-97.7636	1.43546
21636.6	-213562	-88.7122	1.39177
21637.6	-111407	-73.8831	1.29729
21639.7	-42438.6	-55.7279	1.13328
21635.9	-295878	-94.059	1.4518
21631.3	-342271	-92.709	1.4773
21350	-1500	0	0.5
21632.6	-279864	-82.6227	1.465
21633.7	-485985	-98.105	1.52555
21635.4	-258120	-85.6594	1.44391
21647.2	-37546.3	-57.8778	1.14893
21628.4	-407022	-103.076	1.482
21637.2	-223710	-83.8603	1.41142
21636	-268588	-81.2952	1.45591
21637.2	-161195	-71.7124	1.37946
21634.9	-527596	-97.1775	1.55235
21637.3	-343090	-94.132	1.48074
21635.4	-198159	-77.2433	1.41119
21056.8	69610.5	-432.703	0.940786
21636.4	-162897	-73.4981	1.37848
21636.6	-154058	-77.8009	1.36407
21642.7	-18036	-42.3035	0.998892
21632	-241115	-82.9488	1.43098
21634.8	-403088	-101.371	1.49448
21632.3	-602150	-106.068	1.54682
21633.9	-129069	-78.525	1.32423
21629.9	-146514	-74.733	1.34331
21637.6	-162741	-81.6394	1.35485
21350	-1500	0	0.5
21632.8	-677481	-104.174	1.57946
21636.9	-147031	-82.1154	1.33305
21632	-238516	-84.4285	1.4204
21633	-367899	-95.0155	1.48776
21635.4	-421537	-95.9558	1.5018
21630	-678469	-108.773	1.56205
21629.2	-301997	-98.1	1.42549
21624.7	-671663	-102.83	1.56633
21632.6	-441507	-101.263	1.49112
21633.8	-152419	-76.5244	1.34817
21632.3	-310855	-88.6535	1.46409
